"","iso2c","country","year","status","Mortality_rate_neonatal","Maternal_mortality_ratio","Mortality_rate_infant","Mortality_rate_infant_male","Mortality_rate_infant_female","iso3c","region","capital","longitude","latitude","income","lending"
"184","AG","Antigua and Barbuda",2004,"",8.6,41,11,12,10,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"185","AG","Antigua and Barbuda",2017,"",3.9,42,6,6.4,5.5,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"186","AG","Antigua and Barbuda",2018,"",3.8,NA,5.8,6.2,5.3,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"187","AG","Antigua and Barbuda",2020,"",3.5,NA,5.4,5.8,5,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"188","AG","Antigua and Barbuda",2016,"",4.1,43,6.2,6.7,5.7,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"189","AG","Antigua and Barbuda",2019,"",3.6,NA,5.6,6,5.1,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"190","AL","Albania",2002,"",11.4,21,21.7,24.9,18.4,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"191","AL","Albania",2003,"",11.1,21,20.4,23.5,17.2,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"192","AL","Albania",2000,"",12.1,23,24.1,27.5,20.5,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"193","AL","Albania",2001,"",11.8,23,22.9,26.2,19.4,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"194","AL","Albania",2014,"",5.9,16,8.8,9.8,7.8,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"195","AL","Albania",2015,"",6,15,8.5,9.4,7.6,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"196","AL","Albania",2004,"",10.9,18,19.1,22,16.1,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"197","AL","Albania",2005,"",10.6,22,17.8,20.6,15,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"198","AL","Albania",2006,"",10,18,16.6,19.1,13.9,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"199","AL","Albania",2007,"",9.2,19,15.3,17.5,12.9,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"200","AL","Albania",2011,"",6.2,22,10.8,12.1,9.5,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"201","AL","Albania",2012,"",6,17,10,11.1,8.7,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"202","AL","Albania",2013,"",5.9,16,9.3,10.3,8.2,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"203","AL","Albania",2018,"",7.1,NA,8.5,9.3,7.6,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"204","AL","Albania",2019,"",7.5,NA,8.6,9.5,7.7,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"205","AL","Albania",2016,"",6.3,16,8.4,9.2,7.5,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"206","AL","Albania",2017,"",6.7,15,8.4,9.2,7.5,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"207","AL","Albania",2008,"",8.3,20,14.1,16.1,12,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"208","AL","Albania",2009,"",7.4,20,12.9,14.6,11.1,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"209","AL","Albania",2020,"",7.8,NA,8.8,9.7,7.8,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"210","AL","Albania",2010,"",6.7,21,11.8,13.3,10.3,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"211","AM","Armenia",2000,"",16.1,43,27,29.7,24,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"212","AM","Armenia",2008,"",10.7,36,18.1,20,16.1,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"213","AM","Armenia",2009,"",10.1,32,17.2,19,15.2,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"214","AM","Armenia",2004,"",13.1,36,22.2,24.5,19.7,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"215","AM","Armenia",2005,"",12.5,35,21.1,23.3,18.7,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"216","AM","Armenia",2006,"",11.9,36,20,22.2,17.8,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"217","AM","Armenia",2007,"",11.3,32,19,21.1,16.9,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"218","AM","Armenia",2013,"",8.2,26,14,15.4,12.4,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"219","AM","Armenia",2010,"",9.6,32,16.3,18.1,14.5,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"220","AM","Armenia",2011,"",9.1,30,15.5,17.1,13.7,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"221","AM","Armenia",2012,"",8.7,30,14.7,16.3,13,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"222","AM","Armenia",2003,"",13.8,38,23.3,25.8,20.7,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"223","AM","Armenia",2014,"",7.8,27,13.3,14.6,11.8,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"224","AM","Armenia",2001,"",15.3,42,25.7,28.4,22.9,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"225","AM","Armenia",2002,"",14.5,39,24.5,27,21.8,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"226","AM","Armenia",2016,"",7,26,12,13.2,10.6,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"227","AM","Armenia",2018,"",6.4,NA,10.8,11.9,9.6,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"228","AM","Armenia",2019,"",6,NA,10.2,11.3,9.1,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"229","AM","Armenia",2020,"",5.7,NA,9.7,10.7,8.7,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"230","AM","Armenia",2017,"",6.7,26,11.3,12.5,10.1,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"231","AM","Armenia",2015,"",7.4,28,12.6,13.9,11.2,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"232","AO","Angola",2001,"",49.2,766,118.2,127.5,108.4,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"233","AO","Angola",2002,"",48,690,114.5,123.6,104.7,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"234","AO","Angola",2000,"",50.3,827,121.5,131,111.6,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"235","AO","Angola",2014,"",31.7,258,60.5,66.5,54.1,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"236","AO","Angola",2006,"",42,473,95.7,104,86.9,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"237","AO","Angola",2003,"",46.5,628,110.4,119.2,100.8,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"238","AO","Angola",2004,"",45.1,574,105.7,114.5,96.4,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"239","AO","Angola",2005,"",43.5,519,100.9,109.5,91.7,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"240","AO","Angola",2010,"",36.3,326,75.9,83,68.3,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"241","AO","Angola",2011,"",35.1,300,71.5,78.3,64.3,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"242","AO","Angola",2012,"",33.8,281,67.4,73.9,60.4,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"243","AO","Angola",2013,"",32.7,269,63.7,69.8,57,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"244","AO","Angola",2018,"",28.6,NA,51.7,56.9,46.2,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"245","AO","Angola",2015,"",30.8,251,57.7,63.5,51.8,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"246","AO","Angola",2016,"",30,246,55.5,60.9,49.7,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"247","AO","Angola",2017,"",29.2,241,53.5,58.9,47.9,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"248","AO","Angola",2008,"",39,395,85.5,93.4,77.4,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"249","AO","Angola",2019,"",27.9,NA,49.9,55.2,44.5,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"250","AO","Angola",2020,"",27.3,NA,48.3,53.4,43.1,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"251","AO","Angola",2007,"",40.5,431,90.6,98.6,82.1,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"252","AO","Angola",2009,"",37.7,359,80.6,88,72.7,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"253","AR","Argentina",2007,"",8.4,56,14,15.5,12.5,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"254","AR","Argentina",2003,"",10.3,65,15.8,17.4,14.2,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"255","AR","Argentina",2004,"",9.7,61,15.3,16.8,13.6,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"256","AR","Argentina",2005,"",9.1,59,14.8,16.3,13.1,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"257","AR","Argentina",2006,"",8.7,57,14.4,15.9,12.8,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"258","AR","Argentina",2019,"",5.3,NA,8.1,9.2,7,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"259","AR","Argentina",2020,"",4.6,NA,7.6,8.6,6.6,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"260","AR","Argentina",2008,"",8.1,53,13.7,15.1,12.2,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"261","AR","Argentina",2009,"",7.8,56,13.3,14.7,11.9,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"262","AR","Argentina",2010,"",7.6,51,12.9,14.2,11.5,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"263","AR","Argentina",2011,"",7.5,48,12.4,13.6,11.1,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"264","AR","Argentina",2000,"",11,66,17.5,19.4,15.6,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"265","AR","Argentina",2001,"",11,67,16.9,18.7,15.1,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"266","AR","Argentina",2002,"",10.8,65,16.4,18,14.7,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"267","AR","Argentina",2015,"",6.5,41,10.2,11.3,9.2,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"268","AR","Argentina",2016,"",6.4,40,9.7,10.7,8.6,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"269","AR","Argentina",2017,"",6.3,39,9.2,10.2,8.1,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"270","AR","Argentina",2018,"",6,NA,8.6,9.7,7.5,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"271","AR","Argentina",2014,"",6.9,42,10.8,11.8,9.7,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"272","AR","Argentina",2012,"",7.6,47,11.9,13,10.7,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"273","AR","Argentina",2013,"",7.4,44,11.3,12.4,10.2,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"274","AS","American Samoa",2013,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"275","AS","American Samoa",2012,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"276","AS","American Samoa",2003,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"277","AS","American Samoa",2000,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"278","AS","American Samoa",2001,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"279","AS","American Samoa",2002,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"280","AS","American Samoa",2008,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"281","AS","American Samoa",2009,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"282","AS","American Samoa",2010,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"283","AS","American Samoa",2011,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"284","AS","American Samoa",2016,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"285","AS","American Samoa",2017,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"286","AS","American Samoa",2014,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"287","AS","American Samoa",2015,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"288","AS","American Samoa",2020,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"289","AS","American Samoa",2006,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"290","AS","American Samoa",2018,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"291","AS","American Samoa",2019,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"292","AS","American Samoa",2004,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"293","AS","American Samoa",2005,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"294","AS","American Samoa",2007,"",NA,NA,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"295","AT","Austria",2002,"",3.1,6,4.4,4.9,4,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"296","AT","Austria",2005,"",2.8,6,4.1,4.5,3.7,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"297","AT","Austria",2006,"",2.8,5,3.9,4.3,3.5,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"298","AT","Austria",2018,"",2.2,NA,2.9,3.2,2.6,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"299","AT","Austria",2019,"",2.3,NA,2.9,3.2,2.7,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"300","AT","Austria",2003,"",3,6,4.3,4.8,3.9,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"301","AT","Austria",2004,"",2.9,5,4.2,4.6,3.8,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"302","AT","Austria",2009,"",2.6,5,3.7,4,3.3,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"303","AT","Austria",2010,"",2.5,5,3.6,3.9,3.2,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"304","AT","Austria",2007,"",2.7,5,3.8,4.2,3.4,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"305","AT","Austria",2008,"",2.6,5,3.8,4.1,3.4,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"306","AT","Austria",2000,"",3.1,6,4.6,5,4.1,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
